"","GAME_ID","League","Day/Night","PlayingSurface","Weather","WindSpeed","WindDirection","Temperature"
"5901","2015/06/21/anamlb-oakmlb-1","AL","D","G","Sunny",13,"Out To RF",63
"5902","2015/06/21/balmlb-tormlb-1","AL","D","T","Partly Cloudy",13,"L To R",82
"5903","2015/06/21/bosmlb-kcamlb-1","AL","D","G","Overcast",9,"R To L",76
"5904","2015/06/21/chnmlb-minmlb-1","AL","D","G","Partly Cloudy",3,"Out To CF",81
"5905","2015/06/21/detmlb-nyamlb-1","AL","D","G","Partly Cloudy",17,"L To R",81
"5906","2015/06/21/houmlb-seamlb-1","AL","D","G","Sunny",1,"L To R",68
"5907","2015/06/21/miamlb-cinmlb-1","NL","D","G","Sunny",11,"Varies",85
"5908","2015/06/21/milmlb-colmlb-1","NL","D","G","Partly Cloudy",5,"Out To RF",85
"5909","2015/06/21/nynmlb-atlmlb-1","NL","N","G","Partly Cloudy",8,"L To R",93
"5910","2015/06/21/pitmlb-wasmlb-1","NL","D","G","Cloudy",11,"L To R",87
"5911","2015/06/21/sdnmlb-arimlb-1","NL","D","G","Roof Closed",0,"None",79
"5912","2015/06/21/sfnmlb-lanmlb-1","NL","N","G","Sunny",9,"Out To RF",79
"5913","2015/06/21/slnmlb-phimlb-1","NL","D","G","Cloudy",15,"L To R",85
"5914","2015/06/21/tbamlb-clemlb-1","AL","D","G","Cloudy",8,"L To R",74
"5915","2015/06/21/texmlb-chamlb-1","AL","D","G","Partly Cloudy",5,"In From LF",90
"5916","2015/06/22/chamlb-minmlb-1","AL","N","G","Partly Cloudy",19,"Varies",80
"5917","2015/06/22/detmlb-clemlb-1","AL","N","G","Cloudy",14,"Out To LF",74
"5918","2015/06/22/houmlb-anamlb-1","AL","N","G","Partly Cloudy",8,"Out To CF",77
"5919","2015/06/22/kcamlb-seamlb-1","AL","N","G","Clear",1,"Varies",74
"5920","2015/06/22/lanmlb-chnmlb-1","NL","N","G","Overcast",14,"Out To LF",82
"5921","2015/06/22/phimlb-nyamlb-1","AL","N","G","Partly Cloudy",4,"R To L",86
"5922","2015/06/22/tormlb-tbamlb-1","AL","N","T","Dome",0,"None",72
"5923","2015/06/23/arimlb-colmlb-1","NL","N","G","Cloudy",5,"Out To CF",83
"5924","2015/06/23/atlmlb-wasmlb-1","NL","N","G","Cloudy",7,"In From LF",75
"5925","2015/06/23/balmlb-bosmlb-1","AL","N","G","Cloudy",16,"Out To CF",82
"5926","2015/06/23/chamlb-minmlb-1","AL","N","G","Partly Cloudy",9,"Out To CF",79
"5927","2015/06/23/cinmlb-pitmlb-1","NL","N","G","Partly Cloudy",9,"Out To CF",78
"5928","2015/06/23/detmlb-clemlb-1","AL","N","G","Clear",8,"L To R",74
"5929","2015/06/23/houmlb-anamlb-1","AL","N","G","Clear",9,"Out To LF",79
"5930","2015/06/23/kcamlb-seamlb-1","AL","N","G","Clear",2,"In From LF",78
"5931","2015/06/23/lanmlb-chnmlb-1","NL","N","G","Clear",8,"R To L",68
"5932","2015/06/23/nynmlb-milmlb-1","NL","N","G","Clear",8,"In From CF",77
"5933","2015/06/23/oakmlb-texmlb-1","AL","N","G","Clear",9,"R To L",91
"5934","2015/06/23/phimlb-nyamlb-1","AL","N","G","Overcast",7,"Out To CF",81
"5935","2015/06/23/sdnmlb-sfnmlb-1","NL","N","G","Partly Cloudy",17,"Out To CF",63
"5936","2015/06/23/slnmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",77
"5937","2015/06/23/tormlb-tbamlb-1","AL","N","T","Dome",0,"None",72
"5938","2015/06/24/arimlb-colmlb-1","NL","N","G","Overcast",9,"Out To CF",63
"5939","2015/06/24/atlmlb-wasmlb-1","NL","N","G","Clear",9,"L To R",85
"5940","2015/06/24/balmlb-bosmlb-1","AL","N","G","Partly Cloudy",15,"L To R",81
"5941","2015/06/24/chamlb-minmlb-1","AL","D","G","Cloudy",6,"R To L",74
"5942","2015/06/24/cinmlb-pitmlb-1","NL","N","G","Partly Cloudy",7,"R To L",77
"5943","2015/06/24/detmlb-clemlb-1","AL","D","G","Partly Cloudy",7,"Out To CF",74
"5944","2015/06/24/houmlb-anamlb-1","AL","D","G","Sunny",6,"Out To RF",79
"5945","2015/06/24/kcamlb-seamlb-1","AL","N","G","Partly Cloudy",2,"Out To RF",76
"5946","2015/06/24/lanmlb-chnmlb-1","NL","N","G","Overcast",4,"In From RF",73
"5947","2015/06/24/nynmlb-milmlb-1","NL","N","G","Overcast",12,"In From RF",76
"5948","2015/06/24/oakmlb-texmlb-1","AL","N","G","Clear",10,"R To L",93
"5949","2015/06/24/phimlb-nyamlb-1","AL","D","G","Sunny",11,"Out To RF",80
"5950","2015/06/24/sdnmlb-sfnmlb-1","NL","N","G","Clear",14,"Out To CF",63
"5951","2015/06/24/slnmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",77
"5952","2015/06/24/tormlb-tbamlb-1","AL","D","T","Dome",0,"None",72
"5953","2015/06/25/arimlb-colmlb-1","NL","D","G","Sunny",5,"Out To CF",80
"5954","2015/06/25/atlmlb-wasmlb-1","NL","D","G","Overcast",8,"R To L",85
"5955","2015/06/25/balmlb-bosmlb-1","AL","D","G","Partly Cloudy",7,"Out To CF",78
"5956","2015/06/25/chamlb-detmlb-1","AL","D","G","Overcast",3,"In From CF",70
"5957","2015/06/25/cinmlb-pitmlb-1","NL","N","G","Overcast",4,"Out To RF",65
"5958","2015/06/25/lanmlb-chnmlb-1","NL","D","G","Overcast",9,"R To L",73
"5959","2015/06/25/nyamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"5960","2015/06/25/nynmlb-milmlb-1","NL","D","G","Cloudy",1,"Out To RF",69
"5961","2015/06/25/oakmlb-texmlb-1","AL","D","G","Sunny",8,"R To L",90
"5962","2015/06/25/sdnmlb-sfnmlb-1","NL","D","G","Sunny",11,"Out To RF",71
"5963","2015/06/25/slnmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",78
"5964","2015/06/26/arimlb-sdnmlb-1","NL","N","G","Partly Cloudy",9,"L To R",71
"5965","2015/06/26/atlmlb-pitmlb-1","NL","N","G","Cloudy",5,"In From LF",77
"5966","2015/06/26/bosmlb-tbamlb-1","AL","N","T","Dome",0,"None",72
"5967","2015/06/26/chamlb-detmlb-1","AL","N","G","Cloudy",7,"L To R",73
"5968","2015/06/26/chnmlb-slnmlb-1","NL","N","G","Partly Cloudy",5,"L To R",78
"5969","2015/06/26/cinmlb-nynmlb-1","NL","N","G","Partly Cloudy",7,"In From RF",77
"5970","2015/06/26/clemlb-balmlb-1","AL","N","G","Partly Cloudy",3,"R To L",76
"5971","2015/06/26/colmlb-sfnmlb-1","NL","N","G","Partly Cloudy",16,"Out To CF",64
"5972","2015/06/26/kcamlb-oakmlb-1","AL","N","G","Clear",15,"Out To RF",63
"5973","2015/06/26/lanmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",78
"5974","2015/06/26/minmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",72
"5975","2015/06/26/nyamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"5976","2015/06/26/seamlb-anamlb-1","AL","N","G","Partly Cloudy",6,"Out To RF",79
"5977","2015/06/26/texmlb-tormlb-1","AL","N","T","Clear",3,"In From RF",68
"5978","2015/06/26/wasmlb-phimlb-1","NL","N","G","Partly Cloudy",1,"R To L",78
"5979","2015/06/27/arimlb-sdnmlb-1","NL","N","G","Cloudy",5,"Varies",70
"5980","2015/06/27/atlmlb-pitmlb-1","NL","D","G","Cloudy",7,"L To R",75
"5981","2015/06/27/bosmlb-tbamlb-1","AL","D","T","Dome",0,"None",72
"5982","2015/09/21/chamlb-detmlb-1","AL","D","G","Sunny",11,"L To R",68
"5983","2015/06/27/chnmlb-slnmlb-1","NL","N","G","Clear",7,"Out To RF",79
"5984","2015/06/27/cinmlb-nynmlb-1","NL","D","G","Drizzle",15,"In From RF",68
"5985","2015/06/28/clemlb-balmlb-2","AL","N","G","Cloudy",13,"Out To RF",74
"5986","2015/06/27/colmlb-sfnmlb-1","NL","D","G","Partly Cloudy",10,"Out To CF",69
"5987","2015/06/27/kcamlb-oakmlb-1","AL","D","G","Cloudy",11,"Out To RF",70
"5988","2015/06/27/lanmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",77
"5989","2015/06/27/minmlb-milmlb-1","NL","D","G","Partly Cloudy",10,"Out To LF",70
"5990","2015/06/27/nyamlb-houmlb-1","AL","D","G","Roof Closed",0,"None",73
"5991","2015/06/27/seamlb-anamlb-1","AL","D","G","Cloudy",8,"Out To CF",74
"5992","2015/06/27/texmlb-tormlb-1","AL","D","T","Roof Closed",0,"None",68
"5993","2015/06/28/wasmlb-phimlb-2","NL","D","G","Cloudy",15,"Out To RF",76
"5994","2015/06/28/arimlb-sdnmlb-1","NL","D","G","Partly Cloudy",7,"L To R",78
"5995","2015/06/28/atlmlb-pitmlb-1","NL","D","G","Cloudy",16,"Out To CF",63
"5996","2015/06/28/bosmlb-tbamlb-1","AL","D","T","Dome",0,"None",72
"5997","2015/06/28/chamlb-detmlb-1","AL","D","G","Partly Cloudy",14,"L To R",69
"5998","2015/06/28/chnmlb-slnmlb-1","NL","N","G","Cloudy",6,"Out To LF",80
"5999","2015/06/28/cinmlb-nynmlb-1","NL","D","G","Cloudy",5,"In From LF",74
"6000","2015/06/28/clemlb-balmlb-1","AL","D","G","Overcast",9,"Out To RF",73
"6001","2015/06/28/colmlb-sfnmlb-1","NL","D","G","Partly Cloudy",13,"Out To LF",69
"6002","2015/06/28/kcamlb-oakmlb-1","AL","D","G","Partly Cloudy",13,"Out To RF",69
"6003","2015/06/28/lanmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",77
"6004","2015/06/28/minmlb-milmlb-1","NL","D","G","Partly Cloudy",9,"Out To RF",76
"6005","2015/06/28/nyamlb-houmlb-1","AL","D","G","Roof Closed",0,"None",73
"6006","2015/06/28/seamlb-anamlb-1","AL","D","G","Partly Cloudy",6,"Out To CF",86
"6007","2015/06/28/texmlb-tormlb-1","AL","D","T","Roof Closed",0,"None",68
"6008","2015/06/28/wasmlb-phimlb-1","NL","D","G","Partly Cloudy",14,"L To R",77
"6009","2015/06/29/bosmlb-tormlb-1","AL","N","T","Clear",7,"Out To CF",73
"6010","2015/06/29/clemlb-tbamlb-1","AL","N","T","Dome",0,"None",72
"6011","2015/06/29/colmlb-oakmlb-1","AL","N","G","Partly Cloudy",13,"Out To RF",66
"6012","2015/06/29/kcamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"6013","2015/06/29/lanmlb-arimlb-1","NL","N","G","Roof Closed",0,"None",81
"6014","2015/06/29/milmlb-phimlb-1","NL","N","G","Partly Cloudy",11,"Out To RF",80
"6015","2015/06/29/minmlb-cinmlb-1","NL","N","G","Cloudy",12,"Varies",76
"6016","2015/06/29/nyamlb-anamlb-1","AL","N","G","Partly Cloudy",8,"Out To CF",78
"6017","2015/06/29/texmlb-balmlb-1","AL","N","G","Partly Cloudy",5,"R To L",81
"6018","2015/06/30/bosmlb-tormlb-1","AL","N","T","Roof Closed",0,"None",68
"6019","2015/06/30/chamlb-slnmlb-1","NL","N","G","Overcast",12,"Out To RF",85
"6020","2015/06/30/chnmlb-nynmlb-1","NL","N","G","Cloudy",16,"Out To LF",76
"6021","2015/06/30/clemlb-tbamlb-1","AL","N","T","Dome",0,"None",72
"6022","2015/06/30/colmlb-oakmlb-1","AL","N","G","Partly Cloudy",12,"Out To RF",79
"6023","2015/06/30/kcamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"6024","2015/06/30/lanmlb-arimlb-1","NL","N","G","Roof Closed",0,"None",83
"6025","2015/06/30/milmlb-phimlb-1","NL","N","G","Cloudy",11,"R To L",75
"6026","2015/06/30/minmlb-cinmlb-1","NL","N","G","Overcast",8,"R To L",66
"6027","2015/06/30/nyamlb-anamlb-1","AL","N","G","Partly Cloudy",4,"Out To RF",80
"6028","2015/06/30/pitmlb-detmlb-1","AL","N","G","Cloudy",7,"Out To LF",69
"6029","2015/06/30/seamlb-sdnmlb-1","NL","N","G","Partly Cloudy",7,"L To R",78
"6030","2015/06/30/sfnmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",77
"6031","2015/06/30/texmlb-balmlb-1","AL","N","G","Partly Cloudy",8,"Out To LF",81
"6032","2015/06/30/wasmlb-atlmlb-1","NL","N","G","Partly Cloudy",12,"L To R",86
"6033","2015/07/01/bosmlb-tormlb-1","AL","D","T","Overcast",13,"In From LF",70
"6034","2015/07/01/chamlb-slnmlb-1","NL","N","G","Cloudy",5,"In From RF",76
"6035","2015/07/01/chnmlb-nynmlb-1","NL","N","G","Partly Cloudy",15,"Out To RF",84
"6036","2015/07/01/clemlb-tbamlb-1","AL","N","T","Dome",0,"None",72
"6037","2015/07/01/colmlb-oakmlb-1","AL","D","G","Cloudy",8,"Out To RF",73
"6038","2015/07/01/kcamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"6039","2015/07/01/lanmlb-arimlb-1","NL","N","G","Roof Closed",0,"None",81
"6040","2015/07/01/milmlb-phimlb-1","NL","N","G","Partly Cloudy",15,"L To R",84
"6041","2015/07/01/minmlb-cinmlb-1","NL","D","G","Partly Cloudy",7,"Out To LF",76
"6042","2015/07/01/nyamlb-anamlb-1","AL","D","G","Overcast",8,"Out To RF",83
"6043","2015/07/01/pitmlb-detmlb-1","AL","N","G","Cloudy",7,"Out To CF",71
"6044","2015/07/01/seamlb-sdnmlb-1","NL","D","G","Partly Cloudy",10,"Out To RF",78
"6045","2015/07/01/sfnmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",77
"6046","2015/07/01/texmlb-balmlb-1","AL","N","G","Cloudy",3,"Out To RF",83
"6047","2015/07/01/wasmlb-atlmlb-1","NL","N","G","Drizzle",7,"L To R",71
"6048","2015/07/02/bosmlb-tormlb-1","AL","N","T","Clear",9,"Out To CF",66
"6049","2015/07/02/chnmlb-nynmlb-1","NL","D","G","Cloudy",7,"In From RF",78
"6050","2015/07/02/clemlb-tbamlb-1","AL","D","T","Dome",0,"None",72
"6051","2015/07/02/colmlb-arimlb-1","NL","N","G","Roof Closed",0,"None",81
"6052","2015/07/02/milmlb-phimlb-1","NL","N","G","Cloudy",3,"Out To CF",75
"6053","2015/07/02/minmlb-kcamlb-1","AL","N","G","Overcast",7,"In From RF",71
"6054","2015/07/02/pitmlb-detmlb-1","AL","D","G","Sunny",10,"L To R",70
"6055","2015/07/02/sdnmlb-slnmlb-1","NL","N","G","Overcast",7,"L To R",77
"6056","2015/07/02/seamlb-oakmlb-1","AL","N","G","Cloudy",13,"Out To RF",63
"6057","2015/07/02/sfnmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",74
"6058","2015/07/02/texmlb-balmlb-1","AL","N","G","Overcast",3,"Out To LF",72
"6059","2015/07/02/wasmlb-atlmlb-1","NL","N","G","Cloudy",12,"R To L",82
"6060","2015/07/03/anamlb-texmlb-1","AL","N","G","Partly Cloudy",11,"R To L",90
"6061","2015/07/03/balmlb-chamlb-1","AL","N","G","Clear",7,"L To R",71
"6062","2015/07/03/clemlb-pitmlb-1","NL","N","G","Cloudy",9,"L To R",75
"6063","2015/07/03/colmlb-arimlb-1","NL","N","G","Roof Closed",0,"None",78
"6064","2015/07/03/houmlb-bosmlb-1","AL","N","G","Partly Cloudy",3,"In From RF",72
"6065","2015/07/03/miamlb-chnmlb-1","NL","D","G","Sunny",8,"R To L",71
"6066","2015/07/03/milmlb-cinmlb-1","NL","N","G","Overcast",7,"L To R",73
"6067","2015/07/03/minmlb-kcamlb-1","AL","N","G","Clear",5,"L To R",78
"6068","2015/07/03/nynmlb-lanmlb-1","NL","N","G","Partly Cloudy",7,"R To L",75
"6069","2015/07/03/phimlb-atlmlb-1","NL","N","G","Cloudy",9,"L To R",77
"6070","2015/07/03/sdnmlb-slnmlb-1","NL","N","G","Partly Cloudy",8,"In From LF",81
"6071","2015/07/03/seamlb-oakmlb-1","AL","N","G","Clear",11,"Out To RF",67
"6072","2015/07/03/sfnmlb-wasmlb-1","NL","N","G","Cloudy",3,"Out To LF",81
"6073","2015/07/03/tbamlb-nyamlb-1","AL","N","G","Partly Cloudy",4,"R To L",77
"6074","2015/07/03/tormlb-detmlb-1","AL","N","G","Cloudy",7,"In From LF",71
"6075","2015/07/04/anamlb-texmlb-1","AL","N","G","Clear",10,"R To L",88
"6076","2015/07/04/balmlb-chamlb-1","AL","D","G","Sunny",4,"L To R",83
"6077","2015/07/04/clemlb-pitmlb-1","NL","D","G","Partly Cloudy",8,"Out To LF",80
"6078","2015/07/04/colmlb-arimlb-1","NL","N","G","Roof Closed",0,"None",79
"6079","2015/07/04/houmlb-bosmlb-1","AL","D","G","Cloudy",8,"In From RF",70
"6080","2015/07/04/miamlb-chnmlb-1","NL","N","G","Clear",9,"R To L",73
"6081","2015/07/04/milmlb-cinmlb-1","NL","N","G","Cloudy",4,"Out To RF",78
"6082","2015/07/04/minmlb-kcamlb-1","AL","N","G","Overcast",5,"R To L",82
"6083","2015/07/04/nynmlb-lanmlb-1","NL","D","G","Sunny",9,"Out To RF",77
"6084","2015/07/04/phimlb-atlmlb-1","NL","N","G","Partly Cloudy",8,"L To R",82
"6085","2015/07/04/sdnmlb-slnmlb-1","NL","D","G","Partly Cloudy",3,"In From LF",83
"6086","2015/07/04/seamlb-oakmlb-1","AL","D","G","Sunny",12,"Out To RF",68
"6087","2015/07/04/sfnmlb-wasmlb-1","NL","D","G","Cloudy",1,"In From RF",73
"6088","2015/07/04/tbamlb-nyamlb-1","AL","D","G","Cloudy",6,"In From CF",72
"6089","2015/07/04/tormlb-detmlb-1","AL","D","G","Sunny",3,"L To R",75
"6090","2015/07/05/anamlb-texmlb-1","AL","N","G","Partly Cloudy",17,"R To L",91
"6091","2015/07/05/balmlb-chamlb-1","AL","D","G","Partly Cloudy",3,"L To R",84
"6092","2015/07/05/clemlb-pitmlb-1","NL","D","G","Partly Cloudy",2,"Out To CF",80
"6093","2015/07/05/colmlb-arimlb-1","NL","D","G","Roof Closed",0,"None",76
"6094","2015/07/05/houmlb-bosmlb-1","AL","D","G","Sunny",7,"L To R",81
"6095","2015/07/05/miamlb-chnmlb-1","NL","D","G","Partly Cloudy",11,"L To R",78
"6096","2015/07/05/milmlb-cinmlb-1","NL","D","G","Overcast",6,"L To R",73
"6097","2015/07/05/minmlb-kcamlb-1","AL","D","G","Partly Cloudy",9,"R To L",85
"6098","2015/07/05/nynmlb-lanmlb-1","NL","D","G","Sunny",8,"Out To CF",73
"6099","2015/07/05/phimlb-atlmlb-1","NL","D","G","Partly Cloudy",11,"L To R",81
"6100","2015/07/05/sdnmlb-slnmlb-1","NL","D","G","Partly Cloudy",5,"R To L",84
"6101","2015/07/05/seamlb-oakmlb-1","AL","D","G","Sunny",11,"Out To RF",71
"6102","2015/07/05/sfnmlb-wasmlb-1","NL","N","G","Cloudy",3,"Out To LF",83
"6103","2015/07/05/tbamlb-nyamlb-1","AL","D","G","Sunny",5,"L To R",81
"6104","2015/07/05/tormlb-detmlb-1","AL","D","G","Sunny",6,"Out To CF",79
"6105","2015/07/06/atlmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",79
"6106","2015/07/06/balmlb-minmlb-1","AL","N","G","Partly Cloudy",11,"L To R",72
"6107","2015/07/06/cinmlb-wasmlb-1","NL","N","G","Partly Cloudy",7,"Out To LF",84
"6108","2015/07/06/detmlb-seamlb-1","AL","N","G","Partly Cloudy",4,"L To R",79
"6109","2015/07/06/houmlb-clemlb-1","AL","N","G","Clear",7,"In From RF",79
"6110","2015/07/06/nynmlb-sfnmlb-1","NL","N","G","Partly Cloudy",3,"R To L",66
"6111","2015/07/06/phimlb-lanmlb-1","NL","N","G","Clear",8,"Out To RF",70
"6112","2015/07/06/sdnmlb-pitmlb-1","NL","N","G","Partly Cloudy",2,"Out To CF",75
"6113","2015/07/06/slnmlb-chnmlb-1","NL","N","G","Partly Cloudy",9,"Out To RF",80
"6114","2015/07/07/tbamlb-kcamlb-1","AL","D","G","Cloudy",12,"L To R",71
"6115","2015/07/06/tormlb-chamlb-1","AL","N","G","Cloudy",14,"R To L",80
"6116","2015/07/07/anamlb-colmlb-1","NL","N","G","Cloudy",3,"Out To LF",65
"6117","2015/07/07/arimlb-texmlb-1","AL","N","G","Cloudy",11,"R To L",87
"6118","2015/07/07/atlmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",72
"6119","2015/07/07/balmlb-minmlb-1","AL","N","G","Partly Cloudy",5,"L To R",72
"6120","2015/07/07/cinmlb-wasmlb-1","NL","N","G","Clear",11,"Out To CF",89
"6121","2015/07/07/detmlb-seamlb-1","AL","N","G","Partly Cloudy",4,"Out To CF",73
"6122","2015/07/07/houmlb-clemlb-1","AL","N","G","Cloudy",10,"Out To CF",73
"6123","2015/07/07/miamlb-bosmlb-1","AL","N","G","Cloudy",16,"Out To CF",80
"6124","2015/07/07/nynmlb-sfnmlb-1","NL","N","G","Clear",15,"R To L",64
"6125","2015/07/07/oakmlb-nyamlb-1","AL","N","G","Partly Cloudy",10,"R To L",84
"6126","2015/07/07/phimlb-lanmlb-1","NL","N","G","Clear",7,"L To R",70
"6127","2015/07/07/sdnmlb-pitmlb-1","NL","N","G","Cloudy",11,"R To L",83
"6128","2015/07/07/slnmlb-chnmlb-2","NL","N","G","Clear",16,"L To R",58
"6129","2015/07/07/tbamlb-kcamlb-2","AL","N","G","Cloudy",6,"L To R",70
"6130","2015/07/07/tormlb-chamlb-1","AL","N","G","Clear",15,"Out To RF",61
"6131","2015/07/08/anamlb-colmlb-1","NL","N","G","Cloudy",8,"Out To LF",58
"6132","2015/07/08/arimlb-texmlb-1","AL","N","G","Partly Cloudy",12,"R To L",85
"6133","2015/07/08/atlmlb-milmlb-1","NL","D","G","Partly Cloudy",8,"Out To CF",67
"6134","2015/07/08/balmlb-minmlb-1","AL","D","G","Partly Cloudy",10,"R To L",70
"6135","2015/09/28/cinmlb-wasmlb-1","NL","D","G","Cloudy",2,"R To L",80
"6136","2015/07/08/detmlb-seamlb-1","AL","D","G","Sunny",5,"Out To RF",67
"6137","2015/07/08/houmlb-clemlb-1","AL","N","G","Overcast",11,"In From RF",67
"6138","2015/07/08/miamlb-bosmlb-1","AL","N","G","Cloudy",9,"L To R",85
"6139","2015/07/08/nynmlb-sfnmlb-1","NL","D","G","Overcast",15,"Out To CF",65
"6140","2015/07/08/oakmlb-nyamlb-1","AL","N","G","Overcast",2,"Out To RF",80
"6141","2015/07/08/phimlb-lanmlb-1","NL","N","G","Clear",6,"Out To RF",72
"6142","2015/07/08/sdnmlb-pitmlb-1","NL","N","G","Cloudy",4,"Out To CF",72
"6143","2015/07/08/slnmlb-chnmlb-1","NL","N","G","Overcast",4,"In From CF",63
"6144","2015/07/08/tbamlb-kcamlb-1","AL","N","G","Cloudy",7,"L To R",64
"6145","2015/07/08/tormlb-chamlb-1","AL","N","G","Cloudy",7,"In From LF",65
"6146","2015/07/09/anamlb-seamlb-1","AL","N","G","Clear",2,"Out To RF",78
"6147","2015/07/09/atlmlb-colmlb-1","NL","N","G","Cloudy",13,"Out To CF",75
"6148","2015/07/09/cinmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",77
"6149","2015/07/09/detmlb-minmlb-1","AL","N","G","Partly Cloudy",8,"R To L",80
"6150","2015/07/09/houmlb-clemlb-1","AL","N","G","Overcast",5,"In From LF",68
"6151","2015/07/09/oakmlb-nyamlb-1","AL","D","G","Cloudy",5,"In From CF",70
"6152","2015/07/09/phimlb-lanmlb-1","NL","N","G","Clear",8,"Out To RF",71
"6153","2015/07/09/slnmlb-pitmlb-1","NL","N","G","Cloudy",8,"Out To LF",72
"6154","2015/07/09/tbamlb-kcamlb-1","AL","D","G","Partly Cloudy",3,"In From RF",75
"6155","2015/07/09/tormlb-chamlb-1","AL","D","G","Cloudy",10,"Out To RF",69
"6156","2015/07/10/anamlb-seamlb-1","AL","N","G","Overcast",2,"Out To CF",69
"6157","2015/07/10/arimlb-nynmlb-1","NL","N","G","Clear",9,"In From LF",83
"6158","2015/07/10/atlmlb-colmlb-1","NL","N","G","Partly Cloudy",6,"In From RF",85
"6159","2015/07/10/chamlb-chnmlb-1","NL","D","G","Sunny",9,"In From RF",74
"6160","2015/07/10/cinmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",76
"6161","2015/07/10/detmlb-minmlb-1","AL","N","G","Partly Cloudy",7,"Out To LF",83
"6162","2015/07/10/houmlb-tbamlb-1","AL","N","T","Dome",0,"None",72
"6163","2015/07/10/milmlb-lanmlb-1","NL","N","G","Clear",6,"L To R",73
"6164","2015/07/10/nyamlb-bosmlb-1","AL","N","G","Partly Cloudy",9,"R To L",76
"6165","2015/07/10/oakmlb-clemlb-1","AL","N","G","Partly Cloudy",7,"In From LF",71
"6166","2015/07/10/phimlb-sfnmlb-1","NL","N","G","Partly Cloudy",12,"Out To CF",67
"6167","2015/07/10/sdnmlb-texmlb-1","AL","N","G","Clear",14,"R To L",91
"6168","2015/07/10/slnmlb-pitmlb-1","NL","N","G","Cloudy",1,"Out To CF",72
"6169","2015/07/10/tormlb-kcamlb-1","AL","N","G","Drizzle",6,"None",70
"6170","2015/07/10/wasmlb-balmlb-1","AL","N","G","Clear",4,"L To R",83
"6171","2015/07/11/anamlb-seamlb-1","AL","N","G","Cloudy",4,"Out To CF",68
"6172","2015/07/11/arimlb-nynmlb-1","NL","D","G","Sunny",4,"Out To LF",85
"6173","2015/07/11/atlmlb-colmlb-1","NL","D","G","Partly Cloudy",5,"Out To CF",86
"6174","2015/07/11/chamlb-chnmlb-1","NL","D","G","Overcast",10,"R To L",73
"6175","2015/07/11/cinmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",76
"6176","2015/07/11/detmlb-minmlb-1","AL","D","G","Overcast",13,"In From RF",81
"6177","2015/07/11/houmlb-tbamlb-1","AL","D","T","Dome",0,"None",72
"6178","2015/07/11/milmlb-lanmlb-1","NL","N","G","Clear",8,"Out To RF",72
"6179","2015/07/11/nyamlb-bosmlb-1","AL","N","G","Clear",9,"L To R",80
"6180","2015/07/11/oakmlb-clemlb-1","AL","N","G","Cloudy",7,"In From RF",75
"6181","2015/07/11/phimlb-sfnmlb-1","NL","N","G","Partly Cloudy",14,"Out To CF",66
"6182","2015/07/11/sdnmlb-texmlb-1","AL","N","G","Clear",12,"R To L",91
"6183","2015/07/11/slnmlb-pitmlb-1","NL","N","G","Partly Cloudy",7,"Out To LF",80
"6184","2015/07/11/tormlb-kcamlb-1","AL","D","G","Sunny",16,"R To L",85
"6185","2015/07/11/wasmlb-balmlb-1","AL","N","G","Clear",5,"R To L",83
"6186","2015/07/12/anamlb-seamlb-1","AL","D","G","Partly Cloudy",2,"In From RF",74
"6187","2015/07/12/arimlb-nynmlb-1","NL","D","G","Partly Cloudy",5,"Out To RF",87
"6188","2015/07/12/atlmlb-colmlb-1","NL","D","G","Sunny",5,"Out To CF",88
"6189","2015/07/12/chamlb-chnmlb-1","NL","D","G","Sunny",10,"In From RF",74
"6190","2015/07/12/cinmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",75
"6191","2015/07/12/detmlb-minmlb-1","AL","D","G","Overcast",12,"R To L",83
"6192","2015/07/12/houmlb-tbamlb-1","AL","D","T","Dome",0,"None",72
"6193","2015/07/12/milmlb-lanmlb-1","NL","D","G","Sunny",9,"Out To LF",80
"6194","2015/07/12/nyamlb-bosmlb-1","AL","D","G","Partly Cloudy",9,"Out To CF",86
"6195","2015/07/12/oakmlb-clemlb-1","AL","D","G","Cloudy",11,"In From CF",79
